Sample name;1366-DVF4496H3801
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-23 02:27:09Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.2577470650359577
2;1000.5;0.2577347435088918
3;1001;0.2577008240162524
4;1001.5;0.2576532398386033
5;1002;0.2575973499001163
6;1002.5;0.2575385129249629
7;1003;0.25748208783731463
8;1003.5;0.25743343356134335
9;1004;0.25739790882122043
10;1004.5;0.2573808724411176
11;1005;0.25738768344520646
12;1005.5;0.25742100426943837
13;1006;0.2574731422232431
14;1006.5;0.25753949857135666
15;1007;0.25761636007198524
16;1007.5;0.25770001378333507
17;1008;0.25778674666361234
18;1008.5;0.25787284547102324
19;1009;0.25795459736377396
20;1009.5;0.2580282893000706
21;1010;0.2580902101031134
22;1010.5;0.2581521949399621
23;1011;0.25823334326219777
24;1011.5;0.25832943733462044
25;1012;0.2584350266220303
26;1012.5;0.25854466058922754
27;1013;0.25865288860101243
28;1013.5;0.258754260022185
29;1014;0.25884332431754553
30;1014.5;0.25891463095189415
31;1015;0.2589631574736256
32;1015.5;0.25899923015558035
33;1016;0.2590234393848935
34;1016.5;0.25903737453557546
35;1017;0.2590430682816366
36;1017.5;0.2590425531970873
37;1018;0.25903786195593803
38;1018.5;0.2590310271321992
39;1019;0.25902408139988115
40;1019.5;0.25901905733299435
41;1020;0.2590183225693046
42;1020.5;0.2590260086980933
43;1021;0.2590394076760852
44;1021.5;0.25905767045608163
45;1022;0.25908000289088406
46;1022.5;0.25910561073329375
47;1023;0.2591336999361121
48;1023.5;0.25916347645214055
49;1024;0.2591941459341803
50;1024.5;0.25922491443503276
51;1025;0.25925376146634616
52;1025.5;0.25927896390115085
53;1026;0.25930603552944065
54;1026.5;0.2593344987185779
55;1027;0.259363876135925
56;1027.5;0.25939369004884394
57;1028;0.2594234630246975
58;1028.5;0.25945271743084763
59;1029;0.25948097583465674
60;1029.5;0.2595077606034873
61;1030;0.259537207140313
62;1030.5;0.25958413591348295
63;1031;0.25964537426243445
64;1031.5;0.2597170144240776
65;1032;0.2597951489353222
66;1032.5;0.25987587023307857
67;1033;0.2599552707542567
68;1033.5;0.26002944303576664
69;1034;0.2600944793145184
70;1034.5;0.26014647212742203
71;1035;0.26018943143100015
72;1035.5;0.2602363455410194
73;1036;0.2602838364959542
74;1036.5;0.2603302324855559
75;1037;0.26037386129957557
76;1037.5;0.26041305112776436
77;1038;0.26044612985987337
78;1038.5;0.26047142568565385
79;1039;0.2604872664948569
80;1039.5;0.2604919804772337
81;1040;0.26048453058287985
82;1040.5;0.26046853457756647
83;1041;0.26044633524056576
84;1041.5;0.26041937557942935
85;1042;0.26038909840170865
86;1042.5;0.26035694671495546
87;1043;0.26032436312672114
88;1043.5;0.2602927907445574
89;1044;0.2602636723760158
90;1044.5;0.26023845092864784
91;1045;0.2602082272235844
92;1045.5;0.26017316186512335
93;1046;0.26013840053984916
94;1046.5;0.26010621578401283
95;1047;0.260078879933865
96;1047.5;0.26005866542565675
97;1048;0.2600478445956388
98;1048.5;0.260048689880062
99;1049;0.2600634738151772
100;1049.5;0.26009442864874727
101;1050;0.2601297673524169
102;1050.5;0.26016862861558526
103;1051;0.26021153525054264
104;1051.5;0.26025669696957926
105;1052;0.2603023236849854
