Sample name;1137-DVS7868Y5501
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-14 08:19:48Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.35794997709143994
2;1000.5;0.3579173488175784
3;1001;0.35785945481793824
4;1001.5;0.35778590530074683
5;1002;0.35770316658109935
6;1002.5;0.3576177047740909
7;1003;0.3575359861948165
8;1003.5;0.3574644771583714
9;1004;0.3574096437798507
10;1004.5;0.35737795227434954
11;1005;0.3573758690569629
12;1005.5;0.35740666521297404
13;1006;0.35746175926085766
14;1006.5;0.3575356821650096
15;1007;0.3576238590826716
16;1007.5;0.3577217154710855
17;1008;0.35782467668749324
18;1008.5;0.3579281678891365
19;1009;0.35802761463325733
20;1009.5;0.3581184422770975
21;1010;0.35819607681913246
22;1010.5;0.3582644896113722
23;1011;0.35833811390240167
24;1011.5;0.3584160964659048
25;1012;0.3584963512755657
26;1012.5;0.35857679230506856
27;1013;0.35865533342809747
28;1013.5;0.35872988851833665
29;1014;0.35879837154947014
30;1014.5;0.3588586964951821
31;1015;0.3589091106628369
32;1015.5;0.358957904627177
33;1016;0.35900200735366167
34;1016.5;0.3590409553809713
35;1017;0.3590747285477862
36;1017.5;0.3591033065927869
37;1018;0.3591266693546535
38;1018.5;0.35914479657206655
39;1019;0.35915766808370636
40;1019.5;0.3591652636282533
41;1020;0.35916802545612586
42;1020.5;0.3591708544766775
43;1021;0.3591728788567288
44;1021.5;0.35917479140221387
45;1022;0.35917733981906685
46;1022.5;0.35918127171322217
47;1023;0.3591873348906139
48;1023.5;0.35919627715717606
49;1024;0.3592088460188431
50;1024.5;0.35922578938154925
51;1025;0.35924598083014275
52;1025.5;0.35926409177405183
53;1026;0.3592846512334314
54;1026.5;0.3593069857984584
55;1027;0.35933042235930956
56;1027.5;0.3593542874061616
57;1028;0.3593779077291914
58;1028.5;0.35940060991857575
59;1029;0.3594217207644913
60;1029.5;0.3594405668571149
61;1030;0.35946065771301927
62;1030.5;0.35949527328248126
63;1031;0.35954186623206286
64;1031.5;0.3595973788925468
65;1032;0.3596587538947158
66;1032.5;0.35972293376935255
67;1033;0.3597868610472396
68;1033.5;0.3598474783591598
69;1034;0.3599017280358957
70;1034.5;0.35994655270823006
71;1035;0.3599858370292577
72;1035.5;0.3600302297702537
73;1036;0.36007591418587304
74;1036.5;0.3601209083770619
75;1037;0.3601632300447666
76;1037.5;0.36020089728993343
77;1038;0.3602319279135088
78;1038.5;0.36025434001643897
79;1039;0.36026615139967005
80;1039.5;0.36026538016414866
81;1040;0.3602503748849926
82;1040.5;0.36022442044297814
83;1041;0.36019046011464706
84;1041.5;0.36015055220191067
85;1042;0.3601067548066803
86;1042.5;0.36006112623086717
87;1043;0.36001572437638246
88;1043.5;0.3599726076451376
89;1044;0.3599338341390438
90;1044.5;0.3599014620600122
91;1045;0.3598682185439383
92;1045.5;0.35983510721884276
93;1046;0.35980632788245154
94;1046.5;0.3597832039186154
95;1047;0.35976705851118507
96;1047.5;0.35975921494401136
97;1048;0.35976099640094517
98;1048.5;0.3597737261658371
99;1049;0.35979872762253806
100;1049.5;0.3598372948945993
101;1050;0.35988080138243855
102;1050.5;0.35993061749996424
103;1051;0.3599860964931241
104;1051.5;0.36004427850786624
