Sample name;1759-DVS4424H1101
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-25 07:16:36Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.42296092930968915
2;1000.5;0.4229422104031352
3;1001;0.42290054260406257
4;1001.5;0.4228445367021319
5;1002;0.42278040046584797
6;1002.5;0.42271434146371584
7;1003;0.42265256746424046
8;1003.5;0.42260128623592663
9;1004;0.42256670534727947
10;1004.5;0.42255503246680376
11;1005;0.4225724754630045
12;1005.5;0.4226226323526324
13;1006;0.4226975723464264
14;1006.5;0.42279137519324655
15;1007;0.4228989946825659
16;1007.5;0.42301538490385715
17;1008;0.42313549984659315
18;1008.5;0.4232542933002466
19;1009;0.42336671945429033
20;1009.5;0.42346773229819695
21;1010;0.4235522869755955
22;1010.5;0.42362705002713064
23;1011;0.4237087131007339
24;1011.5;0.4237955355653667
25;1012;0.42388454398999
26;1012.5;0.42397276494356506
27;1013;0.4240572248950528
28;1013.5;0.42413495031341436
29;1014;0.424202967767611
30;1014.5;0.42425830382660407
31;1015;0.4242983600146927
32;1015.5;0.42433278107966055
33;1016;0.4243601887967867
34;1016.5;0.4243810404116795
35;1017;0.42439623646994773
36;1017.5;0.4244066774171994
37;1018;0.42441326379904315
38;1018.5;0.42441689606108735
39;1019;0.4244184747489406
40;1019.5;0.4244189003082113
41;1020;0.42441964566781315
42;1020.5;0.4244273828903403
43;1021;0.4244404860565589
44;1021.5;0.4244582210714465
45;1022;0.42447990873998115
46;1022.5;0.4245048697671409
47;1023;0.4245324250579037
48;1023.5;0.4245618955172473
49;1024;0.4245926017501497
50;1024.5;0.424623864761589
51;1025;0.4246538069798079
52;1025.5;0.4246808805421546
53;1026;0.4247103911569276
54;1026.5;0.42474159721886073
55;1027;0.424773757422687
56;1027.5;0.4248061300631402
57;1028;0.4248379737349537
58;1028.5;0.4248685468328607
59;1029;0.42489710795159485
60;1029.5;0.4249229154858895
61;1030;0.4249503439847346
62;1030.5;0.42499600676593696
63;1031;0.42505661443586595
64;1031.5;0.42512791043773374
65;1032;0.4252056385147524
66;1032.5;0.4252855423101341
67;1033;0.425363365467091
68;1033.5;0.4254348517288354
69;1034;0.4254957445385791
70;1034.5;0.4255417876395343
71;1035;0.42557667961678414
72;1035.5;0.42561344488788333
73;1036;0.4256489300858875
74;1036.5;0.42568168985801574
75;1037;0.4257102784514871
76;1037.5;0.42573325051352084
77;1038;0.4257491603913359
78;1038.5;0.4257565627321515
79;1039;0.42575401188318673
80;1039.5;0.4257400624916607
81;1040;0.4257119025598487
82;1040.5;0.4256705852903083
83;1041;0.42562001292616464
84;1041.5;0.42556326553730955
85;1042;0.42550342299363547
86;1042.5;0.4254435653650342
87;1043;0.425386772321398
88;1043.5;0.42533612403261883
89;1044;0.4252947003685888
90;1044.5;0.42526558129920006
91;1045;0.42524339136613254
92;1045.5;0.4252290997952892
93;1046;0.42522460174192833
94;1046.5;0.42522891234122395
95;1047;0.4252410465283494
96;1047.5;0.4252600193384784
97;1048;0.4252848457067846
98;1048.5;0.4253145406684415
99;1049;0.4253481193586229
100;1049.5;0.4253845774318045
101;1050;0.42541738356242176
102;1050.5;0.42545190891295476
103;1051;0.42548910257521466
104;1051.5;0.4255276005410128
105;1052;0.4255660390021602
