Sample name;8-DWS3836S320K-01
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-03 01:53:17Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.42249336801566295
2;1000.5;0.42247618338270804
3;1001;0.4224371685628469
4;1001.5;0.42238455063017416
5;1002;0.42232433005079584
6;1002.5;0.42226250709081714
7;1003;0.42220508221634445
8;1003.5;0.42215805589348304
9;1004;0.4221274283883389
10;1004.5;0.4221192000670177
11;1005;0.4221393714956254
12;1005.5;0.42219028281771054
13;1006;0.42226249123974713
14;1006.5;0.4223507879176334
15;1007;0.4224508764738972
16;1007.5;0.42255846083106646
17;1008;0.42266924481166884
18;1008.5;0.4227789320382323
19;1009;0.4228832265332846
20;1009.5;0.42297783211935364
21;1010;0.42305845313166923
22;1010.5;0.4231285254165272
23;1011;0.4232019763295214
24;1011.5;0.42327821559191425
25;1012;0.42335542012496835
26;1012.5;0.4234317668499461
27;1013;0.4235054325881098
28;1013.5;0.42357459416072196
29;1014;0.42363742848904506
30;1014.5;0.42369211249434147
31;1015;0.4237371268163056
32;1015.5;0.42377977386403287
33;1016;0.42381674198219627
34;1016.5;0.42384804884888727
35;1017;0.42387415544219725
36;1017.5;0.42389552264021757
37;1018;0.42391261142103964
38;1018.5;0.4239258826627547
39;1019;0.4239357973434542
40;1019.5;0.42394281634122954
41;1020;0.423947610330128
42;1020.5;0.4239520012078417
43;1021;0.4239543494478856
44;1021.5;0.4239557019004968
45;1022;0.4239571603159127
46;1022.5;0.4239598263443705
47;1023;0.42396480183610763
48;1023.5;0.4239731886413611
49;1024;0.4239860883103684
50;1024.5;0.42400460279336666
51;1025;0.4240279315743486
52;1025.5;0.42405072034436647
53;1026;0.4240773257009942
54;1026.5;0.4241069150410377
55;1027;0.42413865606130274
56;1027.5;0.4241717160585952
57;1028;0.4242052626297209
58;1028.5;0.4242384631714856
59;1029;0.4242704852806953
60;1029.5;0.4243004963541557
61;1030;0.4243304848615635
62;1030.5;0.4243684582740034
63;1031;0.4244123513571414
64;1031.5;0.4244602456565156
65;1032;0.4245102230176637
66;1032.5;0.4245603651861239
67;1033;0.4246087539074341
68;1033.5;0.42465347102713213
69;1034;0.4246925980907562
70;1034.5;0.42472421694384394
71;1035;0.4247520841985984
72;1035.5;0.4247844146788765
73;1036;0.42481799567795375
74;1036.5;0.4248516313267502
75;1037;0.4248841253561856
76;1037.5;0.42491428189718017
77;1038;0.424940904780654
78;1038.5;0.4249627981375269
79;1039;0.4249787657987191
80;1039.5;0.42498761189515066
81;1040;0.42498545670185967
82;1040.5;0.4249705789444295
83;1041;0.42494591483816346
84;1041.5;0.4249136206292109
85;1042;0.42487585236372105
86;1042.5;0.42483476628784345
87;1043;0.42479251824772757
88;1043.5;0.42475126458952267
89;1044;0.42471316135937814
90;1044.5;0.4246803647034435
91;1045;0.4246422774844757
92;1045.5;0.42459662144369936
93;1046;0.42454886929142255
94;1046.5;0.4245016267479681
95;1047;0.4244574993336584
96;1047.5;0.4244190926688164
97;1048;0.42438901227376463
98;1048.5;0.4243698637688259
99;1049;0.4243642528743227
100;1049.5;0.42437474041141476
101;1050;0.42438825260557184
102;1050.5;0.4244033826821324
103;1051;0.42442160907784726
104;1051.5;0.42444209712946723
