Sample name;85-DVF2224C3101-03
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-03 02:17:13Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.38950014636885555
2;1000.5;0.3895049013021062
3;1001;0.3894893463847618
4;1001.5;0.3894611192379427
5;1002;0.3894256448856354
6;1002.5;0.3893883481518265
7;1003;0.3893546540605025
8;1003.5;0.3893299876356498
9;1004;0.38931977370125503
10;1004.5;0.38932943718130464
11;1005;0.3893644031997851
12;1005.5;0.38942781606123195
13;1006;0.38951240377922464
14;1006.5;0.3896129865709252
15;1007;0.3897252538186446
16;1007.5;0.3898448952046934
17;1008;0.38996760031138233
18;1008.5;0.39008905852102205
19;1009;0.39020495961592333
20;1009.5;0.3903109931783969
21;1010;0.39040284985302304
22;1010.5;0.3904871922492633
23;1011;0.3905801145873081
24;1011.5;0.3906796786607878
25;1012;0.39078271346333276
26;1012.5;0.3908860479885736
27;1013;0.3909865111301408
28;1013.5;0.39108093178166486
29;1014;0.39116613893677626
30;1014.5;0.3912389615891055
31;1015;0.39129650331373733
32;1015.5;0.39134414500329384
33;1016;0.3913792786318454
34;1016.5;0.3914036651481013
35;1017;0.39141950880077137
36;1017.5;0.3914290137385647
37;1018;0.3914343842101909
38;1018.5;0.3914378243643594
39;1019;0.3914415384497797
40;1019.5;0.39144773061516114
41;1020;0.39145930797303924
42;1020.5;0.39148519063619325
43;1021;0.3915228638680478
44;1021.5;0.39156988936603243
45;1022;0.39162388372757606
46;1022.5;0.3916824634501081
47;1023;0.39174324523105775
48;1023.5;0.3918038457678541
49;1024;0.3918618814579264
50;1024.5;0.391914969098704
51;1025;0.3919601368578519
52;1025.5;0.3919990541772701
53;1026;0.39203790131240124
54;1026.5;0.39207607838166564
55;1027;0.3921129858034838
56;1027.5;0.3921480235962763
57;1028;0.39218059207846345
58;1028.5;0.3922100913684658
59;1029;0.39223592178470373
60;1029.5;0.3922574834455978
61;1030;0.3922814377062084
62;1030.5;0.39233246856787307
63;1031;0.3924061318760922
64;1031.5;0.39249597329947583
65;1032;0.3925955388066344
66;1032.5;0.392698374266178
67;1033;0.39279802554671694
68;1033.5;0.3928880386168614
69;1034;0.3929619591452216
70;1034.5;0.3930133331004077
71;1035;0.39304669058707004
72;1035.5;0.3930822287472433
73;1036;0.3931175304222007
74;1036.5;0.3931514729053595
75;1037;0.3931829330901371
76;1037.5;0.3932107882699507
77;1038;0.3932339154382178
78;1038.5;0.39325119188835567
79;1039;0.3932614946137816
80;1039.5;0.3932637009079132
81;1040;0.39325758168195984
82;1040.5;0.3932470401692919
83;1041;0.3932336946299101
84;1041.5;0.3932182488500661
85;1042;0.3932014064160117
86;1042.5;0.3931838711139985
87;1043;0.3931663463302783
88;1043.5;0.3931495359511029
89;1044;0.3931341435627237
90;1044.5;0.3931208728513927
91;1045;0.39310006163321753
92;1045.5;0.39307190880182985
93;1046;0.3930420906701041
94;1046.5;0.39301341096433695
95;1047;0.3929886732108245
96;1047.5;0.3929706810358631
97;1048;0.39296223796574903
98;1048.5;0.39296614762677873
99;1049;0.3929852137452484
100;1049.5;0.39302221030094053
101;1050;0.3930694090755741
102;1050.5;0.39312767920729075
103;1051;0.3931956999295455
104;1051.5;0.3932698373757935
