Sample name;37-DVF4424S3701-01
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-04-30 06:35:47Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.3797025383206857
2;1000.5;0.3796787557283425
3;1001;0.379629319766271
4;1001.5;0.379564288279859
5;1002;0.37949094380466364
6;1002.5;0.3794165686762423
7;1003;0.3793484454301522
8;1003.5;0.37929385660195064
9;1004;0.37926008452719484
10;1004.5;0.3792544116414421
11;1005;0.37928412058024963
12;1005.5;0.3793537848317404
13;1006;0.3794548348156982
14;1006.5;0.3795797238256921
15;1007;0.379721771805585
16;1007.5;0.3798742989992396
17;1008;0.3800306255505188
18;1008.5;0.3801840714032856
19;1009;0.3803279569014026
20;1009.5;0.38045560218873276
21;1010;0.3805603277396231
22;1010.5;0.3806428417412967
23;1011;0.3807175444979208
24;1011.5;0.38078617837660583
25;1012;0.38084925294446237
26;1012.5;0.38090727776860095
27;1013;0.38096076231613196
28;1013.5;0.3810102160541661
29;1014;0.38105614854981357
30;1014.5;0.38109906937018523
31;1015;0.38113966563946
32;1015.5;0.38118153071531197
33;1016;0.3812187817516972
34;1016.5;0.38125158302530604
35;1017;0.3812805421128287
36;1017.5;0.38130626649095534
37;1018;0.38132936373637605
38;1018.5;0.3813504413257813
39;1019;0.38137010683586103
40;1019.5;0.38138896774330566
41;1020;0.38140853028332694
42;1020.5;0.3814394295696773
43;1021;0.3814802784673396
44;1021.5;0.3815290434524821
45;1022;0.38158374590127364
46;1022.5;0.38164240708988284
47;1023;0.3817030484944782
48;1023.5;0.3817636915912283
49;1024;0.38182235755630184
50;1024.5;0.38187706796586746
51;1025;0.3819247274130627
52;1025.5;0.38196383499205905
53;1026;0.3820005783221464
54;1026.5;0.3820350924531267
55;1027;0.38206751273480216
56;1027.5;0.38209797411697466
57;1028;0.38212661184944646
58;1028.5;0.3821535609820196
59;1029;0.38217895676449587
60;1029.5;0.3822029342466776
61;1030;0.3822322706046575
62;1030.5;0.3822895332179536
63;1031;0.38237009778487574
64;1031.5;0.38246759494286675
65;1032;0.3825756556293697
66;1032.5;0.3826879106818278
67;1033;0.38279799093768385
68;1033.5;0.38289952733438126
69;1034;0.38298615050936285
70;1034.5;0.3830514914000718
71;1035;0.38310046449201673
72;1035.5;0.3831536101693193
73;1036;0.3832075532486751
74;1036.5;0.3832601548215536
75;1037;0.3833092755794247
76;1037.5;0.3833527766137579
77;1038;0.3833885187160229
78;1038.5;0.3834143629776894
79;1039;0.383428170190227
80;1039.5;0.3834278014451056
81;1040;0.38341391553082005
82;1040.5;0.38339373245299474
83;1041;0.3833695438545062
84;1041.5;0.3833426656109427
85;1042;0.383314413397892
86;1042.5;0.38328610309094224
87;1043;0.38325905016568135
88;1043.5;0.3832345705976974
89;1044;0.3832139800625781
90;1044.5;0.38319859433591175
91;1045;0.3831826167543147
92;1045.5;0.38316882307469424
93;1046;0.3831604183449827
94;1046.5;0.38315772529089565
95;1047;0.3831610664381484
96;1047.5;0.3831707644124563
97;1048;0.38318714173953483
98;1048.5;0.38321052104509923
99;1049;0.383241225054865
100;1049.5;0.3832795568370267
101;1050;0.38331980312558944
102;1050.5;0.3833666452515382
103;1051;0.3834200559084836
104;1051.5;0.3834776946900368
105;1052;0.38353722138980845
