Sample name;38-DVF4436H3101-01
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-04-30 07:30:37Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.4347718857066908
2;1000.5;0.43478157045907667
3;1001;0.434772277586719
4;1001.5;0.4347512566808235
5;1002;0.43472392391238773
6;1002.5;0.4346956952524089
7;1003;0.43467198687188463
8;1003.5;0.4346582149418122
9;1004;0.4346597954331889
10;1004.5;0.43468214441701225
11;1005;0.4347306781642796
12;1005.5;0.43480838105056935
13;1006;0.43490761266744754
14;1006.5;0.43502301502909546
15;1007;0.4351501036488504
16;1007.5;0.43528439434004973
17;1008;0.4354214028160312
18;1008.5;0.4355566445901321
19;1009;0.43568563557569007
20;1009.5;0.43580389148604237
21;1010;0.4359069281190367
22;1010.5;0.435995521972004
23;1011;0.43608197731998705
24;1011.5;0.43616687061751297
25;1012;0.4362495455191082
26;1012.5;0.4363293456792997
27;1013;0.4364056146526137
28;1013.5;0.43647769599357716
29;1014;0.43654493335671685
30;1014.5;0.43660667039655915
31;1015;0.43666254438486407
32;1015.5;0.4367200512338618
33;1016;0.4367747566797301
34;1016.5;0.4368255279918306
35;1017;0.4368716757395249
36;1017.5;0.43691251039217444
37;1018;0.43694734251914075
38;1018.5;0.4369754825897855
39;1019;0.4369962411734701
40;1019.5;0.437008928739556
41;1020;0.437014174097309
42;1020.5;0.4370276835381989
43;1021;0.4370502980128781
44;1021.5;0.43708047053362203
45;1022;0.43711670901270605
46;1022.5;0.4371575212624054
47;1023;0.4372014152949955
48;1023.5;0.4372468991227517
49;1024;0.4372924804579494
50;1024.5;0.4373366674128639
51;1025;0.43737739152094324
52;1025.5;0.4374166712331909
53;1026;0.4374599221011036
54;1026.5;0.4375056788230628
55;1027;0.43755247639744993
56;1027.5;0.43759884942264654
57;1028;0.43764333279703393
58;1028.5;0.4376844612189938
59;1029;0.4377207695869073
60;1029.5;0.4377507925991562
61;1030;0.4377805494609353
62;1030.5;0.437835568258207
63;1031;0.4379124289440549
64;1031.5;0.43800564913154877
65;1032;0.43810974673375813
66;1032.5;0.43821923956375264
67;1033;0.43832864543460204
68;1033.5;0.4384324822593758
69;1034;0.43852526765114386
70;1034.5;0.43860151952297544
71;1035;0.43866611307746206
72;1035.5;0.4387372268835816
73;1036;0.4388107100301942
74;1036.5;0.43888376439771537
75;1037;0.43895359146656077
76;1037.5;0.43901739311714605
77;1038;0.4390723709298868
78;1038.5;0.43911572678519856
79;1039;0.43914466226349724
80;1039.5;0.4391563792451983
81;1040;0.43915157825660184
82;1040.5;0.4391386548163263
83;1041;0.4391202858068798
84;1041.5;0.43909815156937204
85;1042;0.4390739322449126
86;1042.5;0.43904930817461113
87;1043;0.4390259592995774
88;1043.5;0.439005566060921
89;1044;0.43898980859975156
90;1044.5;0.4389803671571789
91;1045;0.43897132298911645
92;1045.5;0.438964884914116
93;1046;0.43896407929181447
94;1046.5;0.43896905121898133
95;1047;0.4389799455923855
96;1047.5;0.4389969074087962
97;1048;0.4390200815649827
98;1048.5;0.4390496130577139
99;1049;0.4390856469837591
100;1049.5;0.4391283121831127
101;1050;0.4391729857628153
102;1050.5;0.4392251556912729
103;1051;0.4392845530415633
104;1051.5;0.43934859578676405
105;1052;0.43941470209995304
