Sample name;16-DNF7868Y5601+01
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-02 07:34:05Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.3547862972432367
2;1000.5;0.35479123509651644
3;1001;0.3547766200336751
4;1001.5;0.35474992362039787
5;1002;0.3547160465593481
6;1002.5;0.3546798893531888
7;1003;0.3546463527045834
8;1003.5;0.3546203373161948
9;1004;0.35460674369068645
10;1004.5;0.3546104724307215
11;1005;0.35463642433896314
12;1005.5;0.3546876800280724
13;1006;0.3547579659253562
14;1006.5;0.3548428418698436
15;1007;0.35493872660687414
16;1007.5;0.3550420391817874
17;1008;0.3551491985399229
18;1008.5;0.35525662342662023
19;1009;0.3553607329872189
20;1009.5;0.3554579461670585
21;1010;0.3555446832969729
22;1010.5;0.35562998249763644
23;1011;0.35573067611402137
24;1011.5;0.3558432497587287
25;1012;0.3559629562443595
26;1012.5;0.3560850483835148
27;1013;0.3562047788887955
28;1013.5;0.3563174004728026
29;1014;0.3564181659481373
30;1014.5;0.3565023281274005
31;1015;0.35656547093990965
32;1015.5;0.3566144817748186
33;1016;0.3566488280680722
34;1016.5;0.35667131647910105
35;1017;0.35668519696733575
36;1017.5;0.3566937193922066
37;1018;0.35670013371314424
38;1018.5;0.35670768978957923
39;1019;0.35671963758094194
40;1019.5;0.35673922694666305
41;1020;0.3567698528077464
42;1020.5;0.35681364633904394
43;1021;0.356866460403405
44;1021.5;0.356926707240585
45;1022;0.3569928539903392
46;1022.5;0.35706336769242336
47;1023;0.3571367155865925
48;1023.5;0.3572113649126022
49;1024;0.3572857826102078
50;1024.5;0.35735843601916467
51;1025;0.3574260968153528
52;1025.5;0.35748371349159125
53;1026;0.3575372687827724
54;1026.5;0.35758747884423114
55;1027;0.3576350601313022
56;1027.5;0.3576807286993206
57;1028;0.35772520090362137
58;1028.5;0.3577691928995393
59;1029;0.35781342104240915
60;1029.5;0.35785860148756593
61;1030;0.35790749377269604
62;1030.5;0.35796565869737307
63;1031;0.3580304836462466
64;1031.5;0.3580998094344569
65;1032;0.3581714771771437
66;1032.5;0.35824332788944735
67;1033;0.3583132025865077
68;1033.5;0.35837894238346485
69;1034;0.35843838809545875
70;1034.5;0.35848938083762955
71;1035;0.35853656701385406
72;1035.5;0.3585906936908573
73;1036;0.3586479572985778
74;1036.5;0.3587063980083278
75;1037;0.3587640555914195
76;1037.5;0.3588189702191651
77;1038;0.3588691817628771
78;1038.5;0.35891273039386745
79;1039;0.3589476559834487
80;1039.5;0.35897199870293306
81;1040;0.3589847006548891
82;1040.5;0.3589895585016823
83;1041;0.35898861537642357
84;1041.5;0.3589830049864037
85;1042;0.3589738608389131
86;1042.5;0.35896231664124245
87;1043;0.35894950570068246
88;1043.5;0.35893656182452366
89;1044;0.3589246185200567
90;1044.5;0.3589148093945721
91;1045;0.3588990027068379
92;1045.5;0.35887836078392554
93;1046;0.3588577403664758
94;1046.5;0.35883912223377445
95;1047;0.35882448696510705
96;1047.5;0.3588158152397594
97;1048;0.35881508763701725
98;1048.5;0.35882428483616624
99;1049;0.35884538761649215
100;1049.5;0.3588803484811378
101;1050;0.3589214986978133
102;1050.5;0.3589708454691979
103;1051;0.3590280219415747
104;1051.5;0.3590903481612269
