Sample name;1147-DVF5548G5101-01
Subsample name;子样品1
Subsample status;Finished
Operating procedure;OP:PA6采谱
Determination start;2026-05-14 08:30:52Z

MEAS SPEC;记录光谱 1;Met：PA6采谱  1
MP list
#;Wavelength / nm;Absorbance / AU
1;1000;0.3105297652967174
2;1000.5;0.31053013474749097
3;1001;0.310508577088788
4;1001.5;0.3104733499586128
5;1002;0.3104304444656365
6;1002.5;0.31038585151853004
7;1003;0.3103455622259642
8;1003.5;0.3103155676966101
9;1004;0.3103018588391386
10;1004.5;0.31031042666222064
11;1005;0.31034726237452714
12;1005.5;0.3104149414507681
13;1006;0.3105043291482983
14;1006.5;0.3106100170100131
15;1007;0.31072750018940665
16;1007.5;0.3108522741399728
17;1008;0.31097983421520564
18;1008.5;0.3111056755685993
19;1009;0.31122529375364766
20;1009.5;0.3113341841238447
21;1010;0.311427842319029
22;1010.5;0.31150819622199233
23;1011;0.3115882399051864
24;1011.5;0.31166793115004554
25;1012;0.3117459949380046
26;1012.5;0.311821156250498
27;1013;0.3118921399689603
28;1013.5;0.311957670974826
29;1014;0.31201647424952983
30;1014.5;0.31206727477450624
31;1015;0.3121090111242323
32;1015.5;0.3121457589096812
33;1016;0.3121733481613408
34;1016.5;0.31219315102405126
35;1017;0.31220698294265276
36;1017.5;0.3122166592619856
37;1018;0.31222399542689006
38;1018.5;0.31223080678220616
39;1019;0.31223890877277444
40;1019.5;0.3122501167434348
41;1020;0.3122667767788503
42;1020.5;0.31229537464625234
43;1021;0.31233336415671975
44;1021.5;0.31237914061953564
45;1022;0.31243115424398316
46;1022.5;0.3124878551393456
47;1023;0.31254769361490625
48;1023.5;0.31260911997994817
49;1024;0.3126705842437546
50;1024.5;0.3127305368156087
51;1025;0.31278692552640164
52;1025.5;0.31284222559470787
53;1026;0.3129018872118089
54;1026.5;0.31296437966693214
55;1027;0.31302817254930526
56;1027.5;0.31309173504815563
57;1028;0.31315353665271095
58;1028.5;0.3132120466521987
59;1029;0.31326573453584644
60;1029.5;0.31331306959288163
61;1030;0.3133576503411254
62;1030.5;0.31341605357421287
63;1031;0.31348580531771103
64;1031.5;0.31356350299651237
65;1032;0.3136457443355095
66;1032.5;0.31372912695959515
67;1033;0.31381024849366196
68;1033.5;0.31388570666260257
69;1034;0.3139520988913096
70;1034.5;0.3140060229046757
71;1035;0.3140516143475967
72;1035.5;0.31410111448848954
73;1036;0.3141511266612348
74;1036.5;0.31420001013151005
75;1037;0.31424612376499333
76;1037.5;0.31428782682736234
77;1038;0.31432347828429497
78;1038.5;0.3143514374014688
79;1039;0.31437006314456184
80;1039.5;0.31437771477925186
81;1040;0.31437505690236445
82;1040.5;0.31436825064884566
83;1041;0.314358879196469
84;1041.5;0.3143475625440805
85;1042;0.31433492049052647
86;1042.5;0.31432157303465297
87;1043;0.31430813977530603
88;1043.5;0.3142952408113318
89;1044;0.31428349594157645
90;1044.5;0.314273525064886
91;1045;0.31425940813970243
92;1045.5;0.31424463142408543
93;1046;0.31423283217058046
94;1046.5;0.3142247642561297
95;1047;0.3142211813576754
96;1047.5;0.3142228372521596
97;1048;0.31423048561652456
98;1048.5;0.31424488022771235
99;1049;0.31426677496266525
100;1049.5;0.3142968985041307
101;1050;0.31432792195361065
102;1050.5;0.31436343628884655
103;1051;0.31440404468128597
104;1051.5;0.3144480372023764
